ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barometrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Temperature;Point de rosee;Humidite;Visibilite horizontale;Temps present;Temps passe 1;Temps passe 2;Nebulosite totale;Nebulosite  des nuages de l' etage inferieur;Hauteur de la base des nuages de l'etage inferieur;Type des nuages de l'etage inferieur;Type des nuages de l'etage moyen;Type des nuages de l'etage superieur;Pression station;Niveau barometrique;Geopotentiel;Variation de pression en 24 heures;Temperature minimale sur 12 heures;Temperature minimale sur 24 heures;Temperature maximale sur 12 heures;Temperature maximale sur 24 heures;Temperature minimale du sol sur 12 heures;Methode de mesure Temperature du thermometre mouille;Temperature du thermometre mouille;Rafale sur les 10 dernieres minutes;Rafales sur une periode;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige glace autre au sol;Hauteur de la neige fraiche;Periode de mesure de la neige fraiche;Precipitations dans la derniere heure;Precipitations dans les 3 dernieres heures;Precipitations dans les 6 dernieres heures;Precipitations dans les 12 dernieres heures;Precipitations dans les 24 dernieres heures;Phenomene special 1;Phenomene special 2;Phenomene special 3;Phenomene special 4;Nebulosite couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nebulosite couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nebulosite couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nebulosite couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barometrique;Temps passe 1;Temps present
7130;2018-11-15T07:00:00+01:00;101930;-40;6;120;3.8;283.65;283.65;100;880;45;;;101;9;30;;;;101480;;;-470;283.450000;;286.050000;;284.150000;;;5.900000;5.900000;-10;1;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;0;0;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;6;;45
7130;2018-11-16T13:00:00+01:00;102310;-20;8;110;2.7;283.75;283.75;100;1440;10;;;101;9;30;;;;101860;;;360;;;;;283.750000;;;3.900000;6.000000;-10;;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;0;0;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;10
7130;2018-11-16T19:00:00+01:00;102240;40;3;100;3.4;283.05;283.05;100;530;45;;;101;9;30;;;;101790;;;280;282.750000;;283.850000;;283.750000;;;5.600000;5.900000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;0;0;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;45
7130;2018-12-01T04:00:00+01:00;101430;-240;6;180;4.6;282.55;281.65;94;19990;0;;;100;3;800;;;;100980;;;360;;;;;281.250000;;;6.800000;7.300000;-10;;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;2;;960;3;;1200;8;;2400;;;;48.068833, -1.734;RENNES-ST JACQUES;6;;0
7130;2018-12-03T04:00:00+01:00;100860;-20;7;210;4.6;286.85;286.05;95;7600;0;;;100;8;450;;;;100420;;;340;;;;;285.650000;;;8.300000;8.600000;-10;5;0.000000;;;0.0;0.0;-0.100000;2.0;2.0;;;;;7;;420;8;;630;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;7;;0
7130;2018-12-05T04:00:00+01:00;102070;-100;7;160;2.7;284.15;283.65;97;11710;0;;;100;1;1250;;;;101620;;;250;;;;;283.950000;;;4.700000;5.100000;-10;;0.000000;;;0.0;0.0;0.000000;0.0;-0.1;;;;;1;;1050;7;;1860;8;;5040;;;;48.068833, -1.734;RENNES-ST JACQUES;7;;0
7130;2018-12-15T07:00:00+01:00;101730;-230;6;130;6.9;273.95;273.25;95;2980;51;;;100;8;450;;;;101260;;;-230;273.850000;;274.950000;;275.350000;;;10.800000;10.800000;-10;2;0.000000;;;0.2;0.8;0.800000;0.8;0.8;;;;;8;;330;;8;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;6;;51
7130;2018-12-15T19:00:00+01:00;100690;-190;6;220;5.7;286.35;286.35;100;45710;0;;;100;8;450;;;;100250;;;-1610;273.750000;;286.350000;;275.150000;;;8.800000;8.800000;-10;2;0.000000;;;0.4;2.8;3.400000;7.6;8.4;;;;;8;;300;;8;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;6;;0
7130;2018-12-12T01:00:00+01:00;102170;-40;8;130;4.4;277.55;276.85;95;7090;0;;;100;8;250;;;;101710;;;-760;;;;;278.950000;;;6.900000;6.900000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;8;;240;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;0
7130;2018-11-07T10:00:00+01:00;99800;220;3;220;9.0;285.75;282.95;83;13860;61;;;100;8;800;;;;99360;;;-310;;;;;284.250000;;;15.700000;15.700000;-10;2;0.000000;;;0.4;0.4;12.900000;20.4;20.6;;;;;1;;600;4;;780;6;;1500;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;61
7130;2018-11-09T04:00:00+01:00;100930;10;3;150;3.7;283.25;281.15;87;36900;0;;;100;3;450;;;;100480;;;-680;;;;;282.150000;;;4.800000;6.500000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;3;;510;7;;2280;8;;7320;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;0
7130;2018-11-11T16:00:00+01:00;100570;150;3;210;3.6;285.75;283.95;89;47150;0;;;100;8;800;;;;100130;;;730;;;;;283.250000;;;5.000000;9.500000;-10;2;0.000000;;;0.6;0.6;0.600000;0.8;14.0;;;;;1;;630;8;;1470;;8;;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;0
7130;2018-11-24T04:00:00+01:00;100830;0;5;190;2.1;279.25;279.25;100;2540;10;;;100;8;80;;;;100380;;;-430;;;;;279.850000;;;3.500000;3.500000;-10;2;0.000000;;;0.0;0.0;0.000000;5.8;13.5;;;;;8;;60;;8;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;5;;10
7130;2018-12-06T19:00:00+01:00;102250;0;4;200;3.9;285.55;282.75;83;22990;0;;;100;8;800;;;;101800;;;730;284.950000;;287.250000;;284.250000;;;6.200000;6.200000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;-0.1;;;;;8;;750;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;4;;0
7130;2018-12-08T16:00:00+01:00;101380;-350;8;220;7.4;285.05;284.75;98;8860;52;;;100;8;250;;;;100930;;;50;;;;;281.050000;;;11.200000;12.900000;-10;2;0.000000;;;-0.1;-0.1;-0.100000;-0.1;0.2;;;;;8;;270;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;52
7130;2018-12-09T13:00:00+01:00;101960;150;1;290;10.5;285.75;280.65;71;17800;0;;;75;4;1250;;;;101510;;;230;;;;;281.450000;;;16.600000;16.800000;-10;0;0.000000;;;0.0;0.2;0.200000;0.2;0.4;;;;;3;;1020;4;;1260;6;;1560;;;;48.068833, -1.734;RENNES-ST JACQUES;1;;0
7130;2018-12-22T16:00:00+01:00;102450;80;3;240;4.2;286.25;283.25;82;15020;0;;;;0;;;;;102000;;;1160;;;;;282.650000;;;6.000000;7.800000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;0
7130;2018-02-06T04:00:00+01:00;101620;-170;7;340;3.5;273.95;270.75;79;9170;0;;;100;8;1250;;;;101150;;;-740;;;;;275.850000;;;5.800000;5.800000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;8;;1290;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;7;;0
7130;2018-02-06T10:00:00+01:00;101490;-30;6;300;2.2;273.85;273.45;97;3410;10;;;100;8;800;;;;101020;;;-830;;;;;275.850000;;;3.300000;4.000000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;4;;690;6;;1290;6;;1500;;;;48.068833, -1.734;RENNES-ST JACQUES;6;;10
7130;2018-02-06T22:00:00+01:00;101690;120;1;340;2.8;275.55;270.65;70;21660;0;;;100;8;1750;;;;101230;;;-190;;;;;276.450000;;;4.500000;5.200000;-10;0;0.000000;;;0.0;0.0;-0.100000;-0.1;-0.1;;;;;8;;1920;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;1;;0
7130;2018-02-10T22:00:00+01:00;101170;-280;6;200;5.3;281.85;281.35;97;5410;0;;;100;8;150;;;;100720;;;-1000;;;;;276.550000;;;8.800000;11.300000;-10;2;0.000000;;;0.0;0.2;0.800000;0.8;0.8;;;;;8;;150;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;6;;0
7130;2018-05-11T17:00:00+02:00;101370;10;3;200;6.1;289.35;283.45;68;30930;0;;;100;8;3600;;;;100930;;;-680;;;;;281.950000;;;9.500000;10.800000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;0
7130;2018-05-15T05:00:00+02:00;102060;-120;8;300;2.8;282.85;282.25;96;16590;0;;;90;7;2640;;;;101610;;;40;;;;;284.150000;;;4.400000;4.400000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;7;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;0
7130;2018-05-08T23:00:00+02:00;101390;90;1;340;3.6;285.05;282.75;86;26790;0;;;;1;450;;;;100940;;;10;;;;;287.550000;;;5.500000;9.200000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.2;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;1;;0
7130;2018-05-10T11:00:00+02:00;101940;230;1;340;4.4;286.65;279.55;62;4900;10;;;;4;800;;;;101490;;;580;;;;;284.450000;;;6.900000;9.800000;-10;0;0.000000;;;0.0;0.0;0.000000;0.2;0.2;;;;;4;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;1;;10
7130;2018-05-18T08:00:00+02:00;102390;70;2;10;1.6;282.55;280.35;86;16420;0;;;;0;;;;;101940;;;80;280.050000;;293.050000;;283.050000;;;2.800000;2.900000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;2;;0
7130;2018-05-19T02:00:00+02:00;102300;0;0;10;1.6;281.75;279.05;83;27560;0;;;;0;;;;;101840;;;-40;;;;;284.450000;;;2.500000;3.700000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;0;;0
7130;2018-05-21T14:00:00+02:00;101270;-100;6;330;3.9;296.55;283.55;44;24650;0;;;75;6;1750;;;;100840;;;-640;;;;;284.150000;;;6.000000;6.200000;-10;0;0.000000;;;0.0;0.0;0.000000;0.2;0.2;;;;;6;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;6;;0
7130;2018-02-18T16:00:00+01:00;102080;-100;6;150;2.9;281.65;281.05;96;2190;51;;;100;8;150;;;;101630;;;-360;;;;;279.350000;;;4.400000;4.900000;-10;2;0.000000;;;0.4;0.4;0.600000;2.2;5.8;;;;;8;;120;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;6;;51
7130;2018-02-24T16:00:00+01:00;101450;-80;6;60;4.6;279.15;270.55;54;7050;0;;;;0;;;;;100990;;;50;;;;;274.450000;;;7.400000;8.000000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;6;;0
7130;2018-02-24T19:00:00+01:00;101570;120;3;60;4.4;276.95;270.75;64;8310;0;;;;0;;;;;101110;;;170;270.150000;;279.450000;;274.450000;;;7.400000;7.700000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;0
7130;2018-02-23T01:00:00+01:00;101820;-40;8;30;2.1;272.15;268.75;78;7020;0;;;;0;;;;;101350;;;-360;;;;;275.950000;;;3.200000;3.400000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;0
7130;2018-06-14T08:00:00+02:00;101720;-20;6;200;2.4;287.15;284.85;86;19860;0;;;100;7;800;;;;101280;;;-310;285.350000;;294.750000;;288.650000;;;3.900000;3.900000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;7;;;8;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;6;;0
7130;2018-06-19T20:00:00+02:00;102410;-130;6;340;1.6;296.65;289.45;64;19630;0;;;75;6;800;;;;101980;;;-50;289.850000;;297.250000;;290.650000;;;2.800000;4.600000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;6;;0
7130;2018-06-18T05:00:00+02:00;102190;-10;7;250;2.2;289.65;288.15;91;37900;0;;;100;8;450;;;;101750;;;140;;;;;289.950000;;;3.500000;5.200000;-10;;0.000000;;;0.0;0.0;-0.100000;-0.1;-0.1;;;;;7;;;8;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;7;;0
7130;2018-07-02T02:00:00+02:00;101110;30;3;310;2.9;293.35;291.45;89;8090;0;;;100;8;2250;;;;100680;;;200;;;;;294.050000;;;4.300000;4.400000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;2.2;;;;;7;;;8;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;0
7130;2018-07-02T05:00:00+02:00;101120;10;3;230;2.2;292.15;290.45;90;5770;0;;;100;8;2250;;;;100690;;;170;;;;;293.150000;;;3.500000;3.900000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.6;;;;;8;;;;9;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;0
7130;2018-03-02T22:00:00+01:00;98950;60;0;120;3.8;277.65;274.35;79;25030;0;;;;1;1250;;;;98500;;;710;;;;;277.250000;;;5.200000;5.700000;-10;0;0.000000;;;0.0;-0.1;-0.100000;-0.1;5.7;;;;;1;;1230;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;0;;0
7130;2018-03-13T01:00:00+01:00;100660;260;2;270;5.5;281.75;280.65;93;14350;60;;;100;8;450;;;;100210;;;2130;;;;;281.750000;;;9.300000;9.700000;-10;2;0.000000;;;-0.1;0.8;1.000000;1.4;2.0;;;;;2;;300;3;;420;6;;1140;;;;48.068833, -1.734;RENNES-ST JACQUES;2;;60
7130;2018-03-06T13:00:00+01:00;98830;-120;7;150;4.6;282.95;278.75;75;18640;0;;;100;8;800;;;;98390;;;180;;;;;277.350000;;;6.400000;6.400000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.8;;;;;7;;660;8;;1350;;8;;;;;48.068833, -1.734;RENNES-ST JACQUES;7;;0
7130;2018-03-11T13:00:00+01:00;98860;30;2;200;7.5;285.55;282.55;82;19700;61;;;100;7;800;;;;98430;;;-870;;;;;280.750000;;;12.200000;13.000000;-10;2;0.000000;;;0.2;0.4;0.400000;0.4;0.4;;;;;2;;720;5;;900;5;;1140;;8;;48.068833, -1.734;RENNES-ST JACQUES;2;;61
7130;2018-03-11T19:00:00+01:00;98640;-80;8;180;7.9;284.55;280.25;75;35230;61;;;100;5;1250;;;;98200;;;-1140;282.350000;;287.550000;;281.350000;;;12.500000;14.000000;-10;0;0.000000;;;-0.1;0.2;0.200000;0.6;0.6;;;;;3;;1020;5;;1380;7;;1740;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;61
7130;2018-03-12T04:00:00+01:00;98780;260;3;230;6.2;282.75;281.55;92;6860;51;;;100;7;450;;;;98340;;;-330;;;;;282.150000;;;9.800000;12.400000;-10;2;0.000000;;;-0.1;0.2;0.200000;0.4;0.8;;;;;7;;420;7;;1230;8;;1680;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;51
7130;2018-08-21T23:00:00+02:00;101990;90;2;10;2.5;291.85;289.45;86;31380;0;;;;0;;;;;101550;;;-260;;;;;292.950000;;;3.600000;4.600000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;2;;0
7130;2018-08-23T02:00:00+02:00;101840;-30;8;360;3.0;290.75;288.55;87;60000;0;;;100;8;450;;;;101400;;;-150;;;;;291.750000;;;5.800000;7.000000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;8;;360;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;0
7130;2018-08-19T11:00:00+02:00;102420;20;0;200;1.9;292.55;289.05;80;19720;0;;;;0;;;;;101980;;;-170;;;;;285.950000;;;3.000000;3.400000;-10;0;0.000000;;;0.0;0.0;0.200000;0.2;0.2;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;0;;0
7130;2018-08-23T20:00:00+02:00;101680;60;3;330;5.3;290.95;290.15;95;19350;0;;;100;8;250;;;;101240;;;-80;289.450000;;297.050000;;291.450000;;;8.800000;12.000000;-10;2;0.000000;;;3.9;4.1;4.100000;4.1;4.1;;;;;7;;240;8;;990;;8;;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;0
7130;2018-08-24T11:00:00+02:00;102050;100;2;290;3.6;289.35;285.35;77;29410;0;;;;2;5520;;;;101610;;;280;;;;;287.650000;;;5.600000;6.300000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;4.1;;;;;1;;5520;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;2;;0
7130;2018-08-17T05:00:00+02:00;102020;40;1;270;1.8;283.75;283.55;99;3170;10;;;;0;;;;;101570;;;270;;;;;286.750000;;;2.400000;2.400000;-10;;;;;0.0;0.0;0.200000;2.4;2.6;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;1;;10
7130;2018-04-20T14:00:00+02:00;102300;-50;8;60;1.8;299.15;282.45;35;19920;0;;;;0;;;;;101870;;;30;;;;;283.850000;;;3.400000;3.400000;-10;0;0.000000;;;0.0;0.0;0.000000;0.2;0.2;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;0
7130;2018-04-08T23:00:00+02:00;100670;70;1;300;2.0;283.25;282.95;98;5880;0;;;100;8;250;;;;100220;;;-170;;;;;283.550000;;;2.600000;3.100000;-10;2;0.000000;;;0.0;0.6;2.000000;2.4;6.4;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;1;;0
7130;2018-04-04T23:00:00+02:00;100650;420;3;250;4.2;283.25;281.35;88;51730;0;;;100;1;1250;;;;100200;;;1040;;;;;282.850000;;;7.200000;7.400000;-10;0;0.000000;;;0.0;0.2;0.800000;2.6;4.2;;;;;8;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;0
7130;2018-04-06T05:00:00+02:00;101160;-290;6;120;4.8;279.15;275.75;79;51580;0;;;;0;;;;;100700;;;-190;;;;;279.950000;;;7.200000;7.900000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;6;;0
7130;2018-04-17T05:00:00+02:00;102070;0;5;150;2.2;280.85;279.95;94;17100;0;;;;0;;;;;101610;;;620;;;;;282.350000;;;3.300000;5.200000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;5;;0
7130;2018-04-13T20:00:00+02:00;101030;160;1;10;2.9;287.45;284.25;81;12930;0;;;;3;2700;;;;100590;;;1020;280.050000;;292.150000;;282.350000;;;4.700000;4.700000;-10;0;0.000000;;;0.0;2.0;2.000000;2.0;2.0;;;;;3;;;;9;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;1;;0
7130;2018-07-15T08:00:00+02:00;101720;10;3;300;2.1;288.05;287.75;98;5470;0;;;;0;;;;;101280;;;-320;285.350000;;298.750000;;287.950000;;;2.600000;2.600000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;0
7130;2018-07-21T08:00:00+02:00;101470;10;3;0;0.0;287.75;287.25;97;7930;60;;;100;1;800;;;;101030;;;-150;285.550000;;294.650000;;287.450000;;;0.600000;1.900000;-10;2;0.000000;;;0.2;1.0;1.000000;1.0;1.0;;;;;1;;990;8;;2940;;8;;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;60
7130;2018-07-21T17:00:00+02:00;101530;30;1;230;3.2;296.15;287.15;57;22730;0;;;90;7;1750;;;;101100;;;30;;;;;288.250000;;;5.000000;5.400000;-10;0;0.000000;;;0.0;0.0;-0.100000;1.0;1.0;;;;;5;;1680;7;;2580;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;1;;0
7130;2018-07-16T11:00:00+02:00;101510;30;0;340;1.8;297.35;287.15;53;18860;0;;;;0;;;;;101080;;;-170;;;;;287.650000;;;3.500000;3.700000;-10;0;0.000000;;;0.0;0.0;0.200000;0.2;0.2;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;0;;0
7130;2018-07-22T11:00:00+02:00;101750;10;1;180;1.1;297.25;288.45;58;12690;0;;;;1;800;;;;101320;;;230;;;;;287.750000;;;3.500000;3.500000;-10;0;0.000000;;;0.0;0.0;0.200000;0.2;0.2;;;;;1;;870;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;1;;0
7130;2018-03-26T02:00:00+02:00;101700;150;1;340;3.0;280.95;279.85;93;3300;10;;;100;8;450;;;;101250;;;1430;;;;;281.150000;;;3.900000;5.300000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;2.4;;;;;8;;300;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;1;;10
7130;2018-03-26T14:00:00+02:00;102050;-10;8;320;2.2;284.75;277.25;60;19840;0;;;;1;800;;;;101600;;;1040;;;;;280.050000;;;4.300000;5.700000;-10;0;0.000000;;;0.0;0.0;;;;;;;;1;;960;3;;1680;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;0
7130;2018-04-01T23:00:00+02:00;100960;-150;6;130;3.1;281.85;280.65;92;26740;0;;;100;8;1250;;;;100510;;;-90;;;;;280.650000;;;4.900000;6.300000;-10;2;0.000000;;;-0.1;0.2;2.400000;3.4;3.4;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;6;;0
7130;2018-04-02T11:00:00+02:00;100170;-120;6;180;5.7;284.65;279.75;72;46380;0;;;100;3;800;;;;99730;;;-1280;;;;;280.750000;;;8.800000;8.800000;-10;0;0.000000;;;0.0;-0.1;-0.100000;-0.1;3.4;;;;;7;;;8;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;6;;0
7130;2018-04-03T11:00:00+02:00;99790;100;2;200;5.8;284.95;281.95;82;18880;60;;;100;1;800;;;;99350;;;-380;;;;;282.250000;;;9.100000;10.900000;-10;2;0.000000;;;0.2;0.2;0.200000;0.6;1.0;;;;;3;;;8;;;;8;;;;;48.068833, -1.734;RENNES-ST JACQUES;2;;60
7130;2018-04-03T17:00:00+02:00;99780;-30;8;190;6.3;285.85;282.65;81;19570;0;;;100;8;450;;;;99340;;;-90;;;;;282.550000;;;9.200000;11.500000;-10;0;0.000000;;;0.0;0.2;1.200000;1.4;2.0;;;;;8;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;0
7130;2018-07-23T08:00:00+02:00;101930;30;3;0;0.0;288.25;288.05;99;7520;0;;;;0;;;;;101490;;;180;285.950000;;298.850000;;288.050000;;;0.700000;1.300000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;0
7130;2018-08-04T05:00:00+02:00;102170;-50;6;340;2.7;289.65;289.05;96;4550;10;;;;0;;;;;101730;;;0;;;;;291.950000;;;4.100000;4.500000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;6;;10
7130;2018-08-02T20:00:00+02:00;102090;-10;5;360;5.8;300.85;289.15;49;40140;0;;;;0;;;;;101670;;;10;287.250000;;304.350000;;289.150000;;;8.000000;8.000000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;5;;0
7130;2018-08-03T02:00:00+02:00;102230;10;2;310;2.5;289.55;288.25;92;26620;0;;;;0;;;;;101790;;;-50;;;;;291.950000;;;3.300000;3.300000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;2;;0
7130;2018-08-08T17:00:00+02:00;101400;-100;8;250;3.0;298.35;284.15;41;47360;0;;;;3;1750;;;;100970;;;680;;;;;290.850000;;;5.900000;6.000000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;-0.1;;;;;1;;1500;3;;2160;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;0
7130;2018-08-08T20:00:00+02:00;101300;-100;6;320;4.7;295.25;284.35;50;45040;0;;;100;8;1750;;;;100870;;;410;289.550000;;299.250000;;291.450000;;;6.700000;8.100000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;5;;1920;8;;3480;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;6;;0
7130;2018-01-01T22:00:00+01:00;101700;410;1;260;5.1;280.75;277.15;78;27120;0;;;100;7;1250;;;;101250;;;900;;;;;279.650000;;;7.700000;7.900000;-10;;0.000000;;;0.0;-0.1;-0.100000;3.8;10.3;;;;;7;;1290;8;;1620;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;1;;0
7130;2018-01-21T13:00:00+01:00;101770;10;0;260;6.9;286.55;284.25;86;45970;0;;;100;8;450;;;;101320;;;1200;;;;;281.850000;;;9.900000;10.900000;-10;0;0.000000;;;0.0;0.0;0.200000;0.8;1.2;;;;;8;;420;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;0;;0
7130;2018-01-22T01:00:00+01:00;101640;30;1;250;6.7;286.55;284.25;86;60000;0;;;100;8;450;;;;101200;;;170;;;;;283.850000;;;9.900000;11.400000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.8;;;;;8;;450;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;1;;0
7130;2018-01-20T10:00:00+01:00;100370;10;3;260;6.9;285.55;284.65;94;8520;50;;;100;8;450;;;;99930;;;-1230;;;;;278.350000;;;10.900000;13.100000;-10;2;0.000000;;;0.2;1.0;4.400000;6.2;6.4;;;;;7;;300;8;;420;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;50
7130;2018-01-18T16:00:00+01:00;101080;20;3;280;7.6;284.85;281.65;81;40320;0;;;100;8;800;;;;100630;;;-870;;;;;282.250000;;;11.100000;13.500000;-10;0;0.000000;;;1.2;1.2;1.400000;1.4;1.4;;;;;7;;990;7;;1230;8;;1410;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;0
7130;2018-04-30T20:00:00+02:00;101260;130;1;340;4.0;282.25;275.55;63;15620;0;;;90;7;6240;;;;100810;;;690;279.850000;;284.650000;;282.650000;;;6.400000;7.800000;-10;0;0.000000;;;0.0;0.0;0.000000;0.4;7.2;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;1;;0
